path,filename,full_filepath,confidential,timestamp_created,timestamp_modified,timestamp_last_accessed,size
code/derived/audit/brand_plots/phones_mobile - taiwan - gplus (404).png,phones_mobile - taiwan - gplus (404).png,code/derived/audit/brand_plots/phones_mobile - taiwan - gplus (404).png,TRUE,2022-01-04T16:45:26.964884Z,2022-01-04T16:45:27.152382Z,2022-01-04T16:53:04.910240Z,34681
code/derived/audit/brand_plots/phones_mobile - taiwan - lg (405).png,phones_mobile - taiwan - lg (405).png,code/derived/audit/brand_plots/phones_mobile - taiwan - lg (405).png,TRUE,2022-01-04T16:45:27.166344Z,2022-01-04T16:45:27.340878Z,2022-01-04T16:53:05.417883Z,33223
code/derived/audit/brand_plots/phones_mobile - taiwan - motorola (406).png,phones_mobile - taiwan - motorola (406).png,code/derived/audit/brand_plots/phones_mobile - taiwan - motorola (406).png,TRUE,2022-01-04T16:45:27.357834Z,2022-01-04T16:45:27.541342Z,2022-01-04T16:53:05.788891Z,32578
code/derived/audit/brand_plots/phones_mobile - taiwan - nokia (407).png,phones_mobile - taiwan - nokia (407).png,code/derived/audit/brand_plots/phones_mobile - taiwan - nokia (407).png,TRUE,2022-01-04T16:45:27.557299Z,2022-01-04T16:45:27.765743Z,2022-01-04T16:53:06.602720Z,35511
code/derived/audit/brand_plots/phones_mobile - taiwan - okwap (408).png,phones_mobile - taiwan - okwap (408).png,code/derived/audit/brand_plots/phones_mobile - taiwan - okwap (408).png,TRUE,2022-01-04T16:45:27.781700Z,2022-01-04T16:45:27.972193Z,2022-01-04T16:53:07.103380Z,32785
code/derived/audit/brand_plots/phones_mobile - taiwan - samsung (409).png,phones_mobile - taiwan - samsung (409).png,code/derived/audit/brand_plots/phones_mobile - taiwan - samsung (409).png,TRUE,2022-01-04T16:45:27.988150Z,2022-01-04T16:45:28.196592Z,2022-01-04T16:53:07.764616Z,32494
code/derived/audit/brand_plots/phones_mobile - taiwan - sonyericsson (410).png,phones_mobile - taiwan - sonyericsson (410).png,code/derived/audit/brand_plots/phones_mobile - taiwan - sonyericsson (410).png,TRUE,2022-01-04T16:45:28.212551Z,2022-01-04T16:45:28.413013Z,2022-01-04T16:53:08.718069Z,33194
code/derived/audit/brand_plots/phones_mobile - thailand - allothers (433).png,phones_mobile - thailand - allothers (433).png,code/derived/audit/brand_plots/phones_mobile - thailand - allothers (433).png,TRUE,2022-01-04T16:45:33.034670Z,2022-01-04T16:45:33.235134Z,2022-01-04T16:53:09.006300Z,34068
code/derived/audit/brand_plots/phones_mobile - thailand - gnet (434).png,phones_mobile - thailand - gnet (434).png,code/derived/audit/brand_plots/phones_mobile - thailand - gnet (434).png,TRUE,2022-01-04T16:45:33.251093Z,2022-01-04T16:45:33.446569Z,2022-01-04T16:53:09.290539Z,32335
code/derived/audit/brand_plots/phones_mobile - thailand - imobile (435).png,phones_mobile - thailand - imobile (435).png,code/derived/audit/brand_plots/phones_mobile - thailand - imobile (435).png,TRUE,2022-01-04T16:45:33.463524Z,2022-01-04T16:45:33.651024Z,2022-01-04T16:53:10.546186Z,31935
code/derived/audit/brand_plots/phones_mobile - thailand - lg (436).png,phones_mobile - thailand - lg (436).png,code/derived/audit/brand_plots/phones_mobile - thailand - lg (436).png,TRUE,2022-01-04T16:45:33.663988Z,2022-01-04T16:45:33.858471Z,2022-01-04T16:53:10.900240Z,33440
code/derived/audit/brand_plots/phones_mobile - thailand - motorola (437).png,phones_mobile - thailand - motorola (437).png,code/derived/audit/brand_plots/phones_mobile - thailand - motorola (437).png,TRUE,2022-01-04T16:45:33.876423Z,2022-01-04T16:45:34.078882Z,2022-01-04T16:53:11.430822Z,32272
code/derived/audit/brand_plots/phones_mobile - thailand - nokia (438).png,phones_mobile - thailand - nokia (438).png,code/derived/audit/brand_plots/phones_mobile - thailand - nokia (438).png,TRUE,2022-01-04T16:45:34.094839Z,2022-01-04T16:45:34.296301Z,2022-01-04T16:53:12.698437Z,33370
code/derived/audit/brand_plots/phones_mobile - thailand - samsung (439).png,phones_mobile - thailand - samsung (439).png,code/derived/audit/brand_plots/phones_mobile - thailand - samsung (439).png,TRUE,2022-01-04T16:45:34.313255Z,2022-01-04T16:45:34.528681Z,2022-01-04T16:53:12.865990Z,34508
code/derived/audit/brand_plots/phones_mobile - thailand - sonyericsson (440).png,phones_mobile - thailand - sonyericsson (440).png,code/derived/audit/brand_plots/phones_mobile - thailand - sonyericsson (440).png,TRUE,2022-01-04T16:45:34.545635Z,2022-01-04T16:45:34.755075Z,2022-01-04T16:53:13.609005Z,35879
code/derived/audit/brand_plots/phones_mobile - thailand - wellcom (441).png,phones_mobile - thailand - wellcom (441).png,code/derived/audit/brand_plots/phones_mobile - thailand - wellcom (441).png,TRUE,2022-01-04T16:45:34.773027Z,2022-01-04T16:45:34.978477Z,2022-01-04T16:53:14.742975Z,33188
code/derived/audit/brand_plots/phones_mobile - vietnam - allothers (423).png,phones_mobile - vietnam - allothers (423).png,code/derived/audit/brand_plots/phones_mobile - vietnam - allothers (423).png,TRUE,2022-01-04T16:45:30.888403Z,2022-01-04T16:45:31.082884Z,2022-01-04T16:53:15.103014Z,32971
code/derived/audit/brand_plots/phones_mobile - vietnam - fmobile (424).png,phones_mobile - vietnam - fmobile (424).png,code/derived/audit/brand_plots/phones_mobile - vietnam - fmobile (424).png,TRUE,2022-01-04T16:45:31.098841Z,2022-01-04T16:45:31.291327Z,2022-01-04T16:53:15.448093Z,30899
code/derived/audit/brand_plots/phones_mobile - vietnam - lg (425).png,phones_mobile - vietnam - lg (425).png,code/derived/audit/brand_plots/phones_mobile - vietnam - lg (425).png,TRUE,2022-01-04T16:45:31.308281Z,2022-01-04T16:45:31.502762Z,2022-01-04T16:53:16.729670Z,33547
code/derived/audit/brand_plots/phones_mobile - vietnam - mobell (426).png,phones_mobile - vietnam - mobell (426).png,code/derived/audit/brand_plots/phones_mobile - vietnam - mobell (426).png,TRUE,2022-01-04T16:45:31.520714Z,2022-01-04T16:45:31.712204Z,2022-01-04T16:53:17.584387Z,30706
code/derived/audit/brand_plots/phones_mobile - vietnam - mobiistar (427).png,phones_mobile - vietnam - mobiistar (427).png,code/derived/audit/brand_plots/phones_mobile - vietnam - mobiistar (427).png,TRUE,2022-01-04T16:45:31.728161Z,2022-01-04T16:45:31.917654Z,2022-01-04T16:53:18.014238Z,29053
code/derived/audit/brand_plots/phones_mobile - vietnam - motorola (428).png,phones_mobile - vietnam - motorola (428).png,code/derived/audit/brand_plots/phones_mobile - vietnam - motorola (428).png,TRUE,2022-01-04T16:45:31.934608Z,2022-01-04T16:45:32.136070Z,2022-01-04T16:53:18.599674Z,33662
code/derived/audit/brand_plots/phones_mobile - vietnam - nokia (429).png,phones_mobile - vietnam - nokia (429).png,code/derived/audit/brand_plots/phones_mobile - vietnam - nokia (429).png,TRUE,2022-01-04T16:45:32.152027Z,2022-01-04T16:45:32.357479Z,2022-01-04T16:53:20.048803Z,35381
code/derived/audit/brand_plots/phones_mobile - vietnam - qmobile (430).png,phones_mobile - vietnam - qmobile (430).png,code/derived/audit/brand_plots/phones_mobile - vietnam - qmobile (430).png,TRUE,2022-01-04T16:45:32.374434Z,2022-01-04T16:45:32.583876Z,2022-01-04T16:53:20.611303Z,31303
code/derived/audit/brand_plots/phones_mobile - vietnam - samsung (431).png,phones_mobile - vietnam - samsung (431).png,code/derived/audit/brand_plots/phones_mobile - vietnam - samsung (431).png,TRUE,2022-01-04T16:45:32.599833Z,2022-01-04T16:45:32.801294Z,2022-01-04T16:53:21.521870Z,34955
code/derived/audit/brand_plots/phones_mobile - vietnam - sonyericsson (432).png,phones_mobile - vietnam - sonyericsson (432).png,code/derived/audit/brand_plots/phones_mobile - vietnam - sonyericsson (432).png,TRUE,2022-01-04T16:45:32.815258Z,2022-01-04T16:45:33.017715Z,2022-01-04T16:53:21.958704Z,33764
code/derived/audit/brand_plots/phones_smart - australia - allothers (353).png,phones_smart - australia - allothers (353).png,code/derived/audit/brand_plots/phones_smart - australia - allothers (353).png,TRUE,2022-01-04T16:45:16.165726Z,2022-01-04T16:45:16.360207Z,2022-01-04T16:53:22.618938Z,32729
code/derived/audit/brand_plots/phones_smart - australia - apple (354).png,phones_smart - australia - apple (354).png,code/derived/audit/brand_plots/phones_smart - australia - apple (354).png,TRUE,2022-01-04T16:45:16.376163Z,2022-01-04T16:45:16.549702Z,2022-01-04T16:53:23.790810Z,33272
code/derived/audit/brand_plots/phones_smart - australia - blackberry (355).png,phones_smart - australia - blackberry (355).png,code/derived/audit/brand_plots/phones_smart - australia - blackberry (355).png,TRUE,2022-01-04T16:45:16.564661Z,2022-01-04T16:45:16.750164Z,2022-01-04T16:53:24.222656Z,33082
code/derived/audit/brand_plots/phones_smart - australia - htc (356).png,phones_smart - australia - htc (356).png,code/derived/audit/brand_plots/phones_smart - australia - htc (356).png,TRUE,2022-01-04T16:45:16.767120Z,2022-01-04T16:45:16.965590Z,2022-01-04T16:53:24.767202Z,32613
code/derived/audit/brand_plots/phones_smart - australia - lg (357).png,phones_smart - australia - lg (357).png,code/derived/audit/brand_plots/phones_smart - australia - lg (357).png,TRUE,2022-01-04T16:45:16.981546Z,2022-01-04T16:45:17.196972Z,2022-01-04T16:53:25.737610Z,31438
code/derived/audit/brand_plots/phones_smart - australia - motorola (358).png,phones_smart - australia - motorola (358).png,code/derived/audit/brand_plots/phones_smart - australia - motorola (358).png,TRUE,2022-01-04T16:45:17.213926Z,2022-01-04T16:45:17.420374Z,2022-01-04T16:53:25.846319Z,32211
code/derived/audit/brand_plots/phones_smart - australia - nokia (359).png,phones_smart - australia - nokia (359).png,code/derived/audit/brand_plots/phones_smart - australia - nokia (359).png,TRUE,2022-01-04T16:45:17.436333Z,2022-01-04T16:45:17.620838Z,2022-01-04T16:53:26.345984Z,32342
code/derived/audit/brand_plots/phones_smart - australia - samsung (360).png,phones_smart - australia - samsung (360).png,code/derived/audit/brand_plots/phones_smart - australia - samsung (360).png,TRUE,2022-01-04T16:45:17.641785Z,2022-01-04T16:45:17.842249Z,2022-01-04T16:53:27.323374Z,33428
code/derived/audit/brand_plots/phones_smart - australia - sonyericsson (361).png,phones_smart - australia - sonyericsson (361).png,code/derived/audit/brand_plots/phones_smart - australia - sonyericsson (361).png,TRUE,2022-01-04T16:45:17.859203Z,2022-01-04T16:45:18.060665Z,2022-01-04T16:53:27.870913Z,32736
code/derived/audit/brand_plots/phones_smart - china - allothers (266).png,phones_smart - china - allothers (266).png,code/derived/audit/brand_plots/phones_smart - china - allothers (266).png,TRUE,2022-01-04T16:44:58.488937Z,2022-01-04T16:44:58.679428Z,2022-01-04T16:53:28.242918Z,32979
code/derived/audit/brand_plots/phones_smart - china - apple (267).png,phones_smart - china - apple (267).png,code/derived/audit/brand_plots/phones_smart - china - apple (267).png,TRUE,2022-01-04T16:44:58.695387Z,2022-01-04T16:44:58.877899Z,2022-01-04T16:53:29.597300Z,31089
code/derived/audit/brand_plots/phones_smart - china - coolpad (268).png,phones_smart - china - coolpad (268).png,code/derived/audit/brand_plots/phones_smart - china - coolpad (268).png,TRUE,2022-01-04T16:44:58.895851Z,2022-01-04T16:44:59.082354Z,2022-01-04T16:53:29.866581Z,30180
code/derived/audit/brand_plots/phones_smart - china - gionee (269).png,phones_smart - china - gionee (269).png,code/derived/audit/brand_plots/phones_smart - china - gionee (269).png,TRUE,2022-01-04T16:44:59.100307Z,2022-01-04T16:44:59.280825Z,2022-01-04T16:53:30.449026Z,28602
code/derived/audit/brand_plots/phones_smart - china - hisense (270).png,phones_smart - china - hisense (270).png,code/derived/audit/brand_plots/phones_smart - china - hisense (270).png,TRUE,2022-01-04T16:44:59.297779Z,2022-01-04T16:44:59.483284Z,2022-01-04T16:53:31.376549Z,29111
code/derived/audit/brand_plots/phones_smart - china - huawei (271).png,phones_smart - china - huawei (271).png,code/derived/audit/brand_plots/phones_smart - china - huawei (271).png,TRUE,2022-01-04T16:44:59.499241Z,2022-01-04T16:44:59.695715Z,2022-01-04T16:53:31.881201Z,29142
code/derived/audit/brand_plots/phones_smart - china - ktouch (272).png,phones_smart - china - ktouch (272).png,code/derived/audit/brand_plots/phones_smart - china - ktouch (272).png,TRUE,2022-01-04T16:44:59.712671Z,2022-01-04T16:44:59.895182Z,2022-01-04T16:53:32.553404Z,29434
code/derived/audit/brand_plots/phones_smart - china - lenovo (273).png,phones_smart - china - lenovo (273).png,code/derived/audit/brand_plots/phones_smart - china - lenovo (273).png,TRUE,2022-01-04T16:44:59.912138Z,2022-01-04T16:45:00.102629Z,2022-01-04T16:53:33.790102Z,30948
code/derived/audit/brand_plots/phones_smart - china - motorola (274).png,phones_smart - china - motorola (274).png,code/derived/audit/brand_plots/phones_smart - china - motorola (274).png,TRUE,2022-01-04T16:45:00.120581Z,2022-01-04T16:45:00.300100Z,2022-01-04T16:53:34.649805Z,30452
code/derived/audit/brand_plots/phones_smart - china - nokia (275).png,phones_smart - china - nokia (275).png,code/derived/audit/brand_plots/phones_smart - china - nokia (275).png,TRUE,2022-01-04T16:45:00.317057Z,2022-01-04T16:45:00.491589Z,2022-01-04T16:53:35.409775Z,30546
code/derived/audit/brand_plots/phones_smart - china - samsung (276).png,phones_smart - china - samsung (276).png,code/derived/audit/brand_plots/phones_smart - china - samsung (276).png,TRUE,2022-01-04T16:45:00.507547Z,2022-01-04T16:45:00.694050Z,2022-01-04T16:53:35.700996Z,31026
code/derived/audit/brand_plots/phones_smart - china - zte (277).png,phones_smart - china - zte (277).png,code/derived/audit/brand_plots/phones_smart - china - zte (277).png,TRUE,2022-01-04T16:45:00.710007Z,2022-01-04T16:45:00.895510Z,2022-01-04T16:53:36.642483Z,30035
code/derived/audit/brand_plots/phones_smart - hong kong - allothers (338).png,phones_smart - hong kong - allothers (338).png,code/derived/audit/brand_plots/phones_smart - hong kong - allothers (338).png,TRUE,2022-01-04T16:45:13.133823Z,2022-01-04T16:45:13.319328Z,2022-01-04T16:53:37.515152Z,34667
code/derived/audit/brand_plots/phones_smart - hong kong - apple (339).png,phones_smart - hong kong - apple (339).png,code/derived/audit/brand_plots/phones_smart - hong kong - apple (339).png,TRUE,2022-01-04T16:45:13.337282Z,2022-01-04T16:45:13.515802Z,2022-01-04T16:53:37.737558Z,34727
code/derived/audit/brand_plots/phones_smart - hong kong - htc (340).png,phones_smart - hong kong - htc (340).png,code/derived/audit/brand_plots/phones_smart - hong kong - htc (340).png,TRUE,2022-01-04T16:45:13.533754Z,2022-01-04T16:45:13.715271Z,2022-01-04T16:53:38.514482Z,34328
code/derived/audit/brand_plots/phones_smart - hong kong - lg (341).png,phones_smart - hong kong - lg (341).png,code/derived/audit/brand_plots/phones_smart - hong kong - lg (341).png,TRUE,2022-01-04T16:45:13.731228Z,2022-01-04T16:45:13.917730Z,2022-01-04T16:53:39.445993Z,31063
code/derived/audit/brand_plots/phones_smart - hong kong - motorola (342).png,phones_smart - hong kong - motorola (342).png,code/derived/audit/brand_plots/phones_smart - hong kong - motorola (342).png,TRUE,2022-01-04T16:45:13.935682Z,2022-01-04T16:45:14.122185Z,2022-01-04T16:53:39.988546Z,33229
code/derived/audit/brand_plots/phones_smart - hong kong - nokia (343).png,phones_smart - hong kong - nokia (343).png,code/derived/audit/brand_plots/phones_smart - hong kong - nokia (343).png,TRUE,2022-01-04T16:45:14.138142Z,2022-01-04T16:45:14.324644Z,2022-01-04T16:53:40.727571Z,32891
code/derived/audit/brand_plots/phones_smart - hong kong - samsung (344).png,phones_smart - hong kong - samsung (344).png,code/derived/audit/brand_plots/phones_smart - hong kong - samsung (344).png,TRUE,2022-01-04T16:45:14.339603Z,2022-01-04T16:45:14.511145Z,2022-01-04T16:53:41.544390Z,34141
code/derived/audit/brand_plots/phones_smart - hong kong - sonyericsson (345).png,phones_smart - hong kong - sonyericsson (345).png,code/derived/audit/brand_plots/phones_smart - hong kong - sonyericsson (345).png,TRUE,2022-01-04T16:45:14.530094Z,2022-01-04T16:45:14.724575Z,2022-01-04T16:53:41.876503Z,33855
code/derived/audit/brand_plots/phones_smart - india - allothers (346).png,phones_smart - india - allothers (346).png,code/derived/audit/brand_plots/phones_smart - india - allothers (346).png,TRUE,2022-01-04T16:45:14.740532Z,2022-01-04T16:45:14.924044Z,2022-01-04T16:53:42.673374Z,29806
code/derived/audit/brand_plots/phones_smart - india - apple (347).png,phones_smart - india - apple (347).png,code/derived/audit/brand_plots/phones_smart - india - apple (347).png,TRUE,2022-01-04T16:45:14.940996Z,2022-01-04T16:45:15.121513Z,2022-01-04T16:53:43.799366Z,31966
code/derived/audit/brand_plots/phones_smart - india - blackberry (348).png,phones_smart - india - blackberry (348).png,code/derived/audit/brand_plots/phones_smart - india - blackberry (348).png,TRUE,2022-01-04T16:45:15.138470Z,2022-01-04T16:45:15.326967Z,2022-01-04T16:53:44.498499Z,32591
code/derived/audit/brand_plots/phones_smart - india - htc (349).png,phones_smart - india - htc (349).png,code/derived/audit/brand_plots/phones_smart - india - htc (349).png,TRUE,2022-01-04T16:45:15.343920Z,2022-01-04T16:45:15.526434Z,2022-01-04T16:53:45.085930Z,31762
code/derived/audit/brand_plots/phones_smart - india - lg (350).png,phones_smart - india - lg (350).png,code/derived/audit/brand_plots/phones_smart - india - lg (350).png,TRUE,2022-01-04T16:45:15.545382Z,2022-01-04T16:45:15.728893Z,2022-01-04T16:53:45.590582Z,32208
code/derived/audit/brand_plots/phones_smart - india - nokia (351).png,phones_smart - india - nokia (351).png,code/derived/audit/brand_plots/phones_smart - india - nokia (351).png,TRUE,2022-01-04T16:45:15.746845Z,2022-01-04T16:45:15.933346Z,2022-01-04T16:53:46.562986Z,31787
code/derived/audit/brand_plots/phones_smart - india - samsung (352).png,phones_smart - india - samsung (352).png,code/derived/audit/brand_plots/phones_smart - india - samsung (352).png,TRUE,2022-01-04T16:45:15.949305Z,2022-01-04T16:45:16.149769Z,2022-01-04T16:53:46.891109Z,30814
code/derived/audit/brand_plots/phones_smart - indonesia - allothers (294).png,phones_smart - indonesia - allothers (294).png,code/derived/audit/brand_plots/phones_smart - indonesia - allothers (294).png,TRUE,2022-01-04T16:45:04.300417Z,2022-01-04T16:45:04.492903Z,2022-01-04T16:53:47.382795Z,32692
code/derived/audit/brand_plots/phones_smart - indonesia - apple (295).png,phones_smart - indonesia - apple (295).png,code/derived/audit/brand_plots/phones_smart - indonesia - apple (295).png,TRUE,2022-01-04T16:45:04.512848Z,2022-01-04T16:45:04.727276Z,2022-01-04T16:53:48.151741Z,32562
code/derived/audit/brand_plots/phones_smart - indonesia - blackberry (296).png,phones_smart - indonesia - blackberry (296).png,code/derived/audit/brand_plots/phones_smart - indonesia - blackberry (296).png,TRUE,2022-01-04T16:45:04.749220Z,2022-01-04T16:45:04.923752Z,2022-01-04T16:53:48.761114Z,31970
code/derived/audit/brand_plots/phones_smart - indonesia - lg (297).png,phones_smart - indonesia - lg (297).png,code/derived/audit/brand_plots/phones_smart - indonesia - lg (297).png,TRUE,2022-01-04T16:45:04.941704Z,2022-01-04T16:45:05.143166Z,2022-01-04T16:53:49.295687Z,31417
code/derived/audit/brand_plots/phones_smart - indonesia - mito (298).png,phones_smart - indonesia - mito (298).png,code/derived/audit/brand_plots/phones_smart - indonesia - mito (298).png,TRUE,2022-01-04T16:45:05.161118Z,2022-01-04T16:45:05.347620Z,2022-01-04T16:53:49.906055Z,27612
code/derived/audit/brand_plots/phones_smart - indonesia - nokia (299).png,phones_smart - indonesia - nokia (299).png,code/derived/audit/brand_plots/phones_smart - indonesia - nokia (299).png,TRUE,2022-01-04T16:45:05.363577Z,2022-01-04T16:45:05.566036Z,2022-01-04T16:53:50.468554Z,33089
code/derived/audit/brand_plots/phones_smart - indonesia - samsung (300).png,phones_smart - indonesia - samsung (300).png,code/derived/audit/brand_plots/phones_smart - indonesia - samsung (300).png,TRUE,2022-01-04T16:45:05.583988Z,2022-01-04T16:45:05.782459Z,2022-01-04T16:53:51.082912Z,30733
code/derived/audit/brand_plots/phones_smart - indonesia - sonyericsson (301).png,phones_smart - indonesia - sonyericsson (301).png,code/derived/audit/brand_plots/phones_smart - indonesia - sonyericsson (301).png,TRUE,2022-01-04T16:45:05.800409Z,2022-01-04T16:45:05.978933Z,2022-01-04T16:53:51.870808Z,33777
code/derived/audit/brand_plots/phones_smart - japan - allothers (331).png,phones_smart - japan - allothers (331).png,code/derived/audit/brand_plots/phones_smart - japan - allothers (331).png,TRUE,2022-01-04T16:45:11.696663Z,2022-01-04T16:45:11.878178Z,2022-01-04T16:53:52.396404Z,32308
code/derived/audit/brand_plots/phones_smart - japan - apple (332).png,phones_smart - japan - apple (332).png,code/derived/audit/brand_plots/phones_smart - japan - apple (332).png,TRUE,2022-01-04T16:45:11.894135Z,2022-01-04T16:45:12.071661Z,2022-01-04T16:53:53.127451Z,32600
code/derived/audit/brand_plots/phones_smart - japan - fujitsu (333).png,phones_smart - japan - fujitsu (333).png,code/derived/audit/brand_plots/phones_smart - japan - fujitsu (333).png,TRUE,2022-01-04T16:45:12.087620Z,2022-01-04T16:45:12.272127Z,2022-01-04T16:53:53.890415Z,34083
code/derived/audit/brand_plots/phones_smart - japan - htc (334).png,phones_smart - japan - htc (334).png,code/derived/audit/brand_plots/phones_smart - japan - htc (334).png,TRUE,2022-01-04T16:45:12.290077Z,2022-01-04T16:45:12.469597Z,2022-01-04T16:53:54.762085Z,33765
code/derived/audit/brand_plots/phones_smart - japan - samsung (335).png,phones_smart - japan - samsung (335).png,code/derived/audit/brand_plots/phones_smart - japan - samsung (335).png,TRUE,2022-01-04T16:45:12.486551Z,2022-01-04T16:45:12.674051Z,2022-01-04T16:53:55.355499Z,33551
code/derived/audit/brand_plots/phones_smart - japan - sharp (336).png,phones_smart - japan - sharp (336).png,code/derived/audit/brand_plots/phones_smart - japan - sharp (336).png,TRUE,2022-01-04T16:45:12.690010Z,2022-01-04T16:45:12.906431Z,2022-01-04T16:53:55.426311Z,34128
code/derived/audit/brand_plots/phones_smart - japan - toshiba (337).png,phones_smart - japan - toshiba (337).png,code/derived/audit/brand_plots/phones_smart - japan - toshiba (337).png,TRUE,2022-01-04T16:45:12.922388Z,2022-01-04T16:45:13.116869Z,2022-01-04T16:53:56.593197Z,31187
code/derived/audit/brand_plots/phones_smart - malaysia - allothers (316).png,phones_smart - malaysia - allothers (316).png,code/derived/audit/brand_plots/phones_smart - malaysia - allothers (316).png,TRUE,2022-01-04T16:45:08.784439Z,2022-01-04T16:45:08.957977Z,2022-01-04T16:53:57.086876Z,32031
code/derived/audit/brand_plots/phones_smart - malaysia - apple (317).png,phones_smart - malaysia - apple (317).png,code/derived/audit/brand_plots/phones_smart - malaysia - apple (317).png,TRUE,2022-01-04T16:45:08.974932Z,2022-01-04T16:45:09.132511Z,2022-01-04T16:53:57.632418Z,33007
code/derived/audit/brand_plots/phones_smart - malaysia - asus (318).png,phones_smart - malaysia - asus (318).png,code/derived/audit/brand_plots/phones_smart - malaysia - asus (318).png,TRUE,2022-01-04T16:45:09.150463Z,2022-01-04T16:45:09.312033Z,2022-01-04T16:53:58.451233Z,30508
code/derived/audit/brand_plots/phones_smart - malaysia - blackberry (319).png,phones_smart - malaysia - blackberry (319).png,code/derived/audit/brand_plots/phones_smart - malaysia - blackberry (319).png,TRUE,2022-01-04T16:45:09.328985Z,2022-01-04T16:45:09.508507Z,2022-01-04T16:53:59.154354Z,35090
code/derived/audit/brand_plots/phones_smart - malaysia - htc (320).png,phones_smart - malaysia - htc (320).png,code/derived/audit/brand_plots/phones_smart - malaysia - htc (320).png,TRUE,2022-01-04T16:45:09.526459Z,2022-01-04T16:45:09.719942Z,2022-01-04T16:53:59.869444Z,33650
code/derived/audit/brand_plots/phones_smart - malaysia - nokia (321).png,phones_smart - malaysia - nokia (321).png,code/derived/audit/brand_plots/phones_smart - malaysia - nokia (321).png,TRUE,2022-01-04T16:45:09.735899Z,2022-01-04T16:45:09.922401Z,2022-01-04T16:54:00.511728Z,32637
code/derived/audit/brand_plots/phones_smart - malaysia - samsung (322).png,phones_smart - malaysia - samsung (322).png,code/derived/audit/brand_plots/phones_smart - malaysia - samsung (322).png,TRUE,2022-01-04T16:45:09.938358Z,2022-01-04T16:45:10.118877Z,2022-01-04T16:54:01.281672Z,31484
code/derived/audit/brand_plots/phones_smart - malaysia - sonyericsson (323).png,phones_smart - malaysia - sonyericsson (323).png,code/derived/audit/brand_plots/phones_smart - malaysia - sonyericsson (323).png,TRUE,2022-01-04T16:45:10.142813Z,2022-01-04T16:45:10.315351Z,2022-01-04T16:54:02.274021Z,31937
code/derived/audit/brand_plots/phones_smart - new zealand - allothers (366).png,phones_smart - new zealand - allothers (366).png,code/derived/audit/brand_plots/phones_smart - new zealand - allothers (366).png,TRUE,2022-01-04T16:45:18.931339Z,2022-01-04T16:45:19.127815Z,2022-01-04T16:54:02.763714Z,32042
code/derived/audit/brand_plots/phones_smart - new zealand - apple (367).png,phones_smart - new zealand - apple (367).png,code/derived/audit/brand_plots/phones_smart - new zealand - apple (367).png,TRUE,2022-01-04T16:45:19.144768Z,2022-01-04T16:45:19.349222Z,2022-01-04T16:54:03.171623Z,32647
code/derived/audit/brand_plots/phones_smart - new zealand - htc (368).png,phones_smart - new zealand - htc (368).png,code/derived/audit/brand_plots/phones_smart - new zealand - htc (368).png,TRUE,2022-01-04T16:45:19.370167Z,2022-01-04T16:45:19.562653Z,2022-01-04T16:54:04.388374Z,33583
code/derived/audit/brand_plots/phones_smart - new zealand - lg (369).png,phones_smart - new zealand - lg (369).png,code/derived/audit/brand_plots/phones_smart - new zealand - lg (369).png,TRUE,2022-01-04T16:45:19.575617Z,2022-01-04T16:45:19.795033Z,2022-01-04T16:54:04.764370Z,32560
code/derived/audit/brand_plots/phones_smart - new zealand - nokia (370).png,phones_smart - new zealand - nokia (370).png,code/derived/audit/brand_plots/phones_smart - new zealand - nokia (370).png,TRUE,2022-01-04T16:45:19.811987Z,2022-01-04T16:45:20.021427Z,2022-01-04T16:54:05.509378Z,32592
code/derived/audit/brand_plots/phones_smart - new zealand - samsung (371).png,phones_smart - new zealand - samsung (371).png,code/derived/audit/brand_plots/phones_smart - new zealand - samsung (371).png,TRUE,2022-01-04T16:45:20.037386Z,2022-01-04T16:45:20.243834Z,2022-01-04T16:54:06.341158Z,31127
code/derived/audit/brand_plots/phones_smart - philippines - allothers (324).png,phones_smart - philippines - allothers (324).png,code/derived/audit/brand_plots/phones_smart - philippines - allothers (324).png,TRUE,2022-01-04T16:45:10.333303Z,2022-01-04T16:45:10.518808Z,2022-01-04T16:54:06.906649Z,32574
code/derived/audit/brand_plots/phones_smart - philippines - apple (325).png,phones_smart - philippines - apple (325).png,code/derived/audit/brand_plots/phones_smart - philippines - apple (325).png,TRUE,2022-01-04T16:45:10.534765Z,2022-01-04T16:45:10.724258Z,2022-01-04T16:54:07.673599Z,33126
code/derived/audit/brand_plots/phones_smart - philippines - blackberry (326).png,phones_smart - philippines - blackberry (326).png,code/derived/audit/brand_plots/phones_smart - philippines - blackberry (326).png,TRUE,2022-01-04T16:45:10.741215Z,2022-01-04T16:45:10.910761Z,2022-01-04T16:54:08.014688Z,33344
code/derived/audit/brand_plots/phones_smart - philippines - lg (327).png,phones_smart - philippines - lg (327).png,code/derived/audit/brand_plots/phones_smart - philippines - lg (327).png,TRUE,2022-01-04T16:45:10.927717Z,2022-01-04T16:45:11.090282Z,2022-01-04T16:54:08.718807Z,30890
code/derived/audit/brand_plots/phones_smart - philippines - nokia (328).png,phones_smart - philippines - nokia (328).png,code/derived/audit/brand_plots/phones_smart - philippines - nokia (328).png,TRUE,2022-01-04T16:45:11.110229Z,2022-01-04T16:45:11.274790Z,2022-01-04T16:54:09.250387Z,33653
