country	date	public	name
NZ	2012-04-06	True	Good Friday
NZ	2012-04-08	False	Easter
NZ	2012-04-09	True	Easter Monday
NZ	2012-04-25	True	Anzac Day
NZ	2012-05-13	False	Mother's Day
NZ	2012-06-04	True	Queen's Birthday
NZ	2012-06-20	False	June Solstice
NZ	2012-09-02	False	Father's Day
NZ	2012-09-22	False	September Equinox
NZ	2012-10-22	True	Labor Day
NZ	2012-12-21	False	December Solstice
NZ	2012-12-24	False	Christmas Eve
NZ	2012-12-25	True	Christmas Day
NZ	2012-12-26	True	Boxing Day
NZ	2012-12-31	False	New Year's Eve
NZ	2013-01-01	True	New Year's Day
NZ	2013-01-02	True	Second Day of the New Year
NZ	2013-02-06	True	Waitangi Day
NZ	2013-03-03	False	UN World Wildlife Day
NZ	2013-03-20	False	March Equinox
NZ	2013-03-29	True	Good Friday
NZ	2013-03-31	False	Easter
NZ	2013-04-01	True	Easter Monday
NZ	2013-04-25	True	Anzac Day
NZ	2013-05-12	False	Mother's Day
NZ	2013-06-03	True	Queen's Birthday
NZ	2013-06-21	False	June Solstice
NZ	2013-09-01	False	Father's Day
NZ	2013-09-22	False	September Equinox
NZ	2013-10-28	True	Labor Day
NZ	2013-12-21	False	December Solstice
NZ	2013-12-24	False	Christmas Eve
NZ	2013-12-25	True	Christmas Day
NZ	2013-12-26	True	Boxing Day
NZ	2013-12-31	False	New Year's Eve
NZ	2014-01-01	True	New Year's Day
NZ	2014-01-02	True	Second Day of the New Year
NZ	2014-02-06	True	Waitangi Day
NZ	2014-03-03	False	UN World Wildlife Day
NZ	2014-03-20	False	March Equinox
NZ	2014-04-18	True	Good Friday
NZ	2014-04-20	False	Easter
NZ	2014-04-21	True	Easter Monday
NZ	2014-04-25	True	Anzac Day
NZ	2014-05-11	False	Mother's Day
NZ	2014-06-02	True	Queen's Birthday
NZ	2014-06-21	False	June Solstice
NZ	2014-09-07	False	Father's Day
NZ	2014-09-23	False	September Equinox
NZ	2014-10-27	True	Labor Day
NZ	2014-12-21	False	December Solstice
NZ	2014-12-24	False	Christmas Eve
NZ	2014-12-25	True	Christmas Day
NZ	2014-12-26	True	Boxing Day
NZ	2014-12-31	False	New Year's Eve
PH	2004-01-01	True	New Year's Day
PH	2004-01-22	False	Chinese New Year's Day
PH	2004-02-01	True	Feast of the Sacrifice
PH	2004-03-03	False	UN World Wildlife Day
PH	2004-03-20	False	March Equinox
PH	2004-04-08	True	Maundy Thursday
PH	2004-04-09	True	Day of Valor
PH	2004-04-09	True	Good Friday
PH	2004-04-10	False	Holy Saturday
PH	2004-05-01	True	Labor Day
PH	2004-05-09	False	Mother's Day
PH	2004-06-12	True	Independence Day
PH	2004-06-20	False	Father's Day
PH	2004-06-21	False	June Solstice
PH	2004-08-21	False	Ninoy Aquino Day
PH	2004-08-30	True	National Heroes' Day
PH	2004-09-22	False	September Equinox
PH	2004-11-01	False	All Saints' Day
PH	2004-11-02	False	All Souls' Day
PH	2004-11-13	True	Festival of Breaking the Fast
PH	2004-11-30	True	Bonifacio Day
PH	2004-12-06	False	Parents' Day
PH	2004-12-21	False	December Solstice
PH	2004-12-24	False	Christmas Eve
PH	2004-12-25	True	Christmas Day
PH	2004-12-30	True	Rizal Day
PH	2004-12-31	False	New Year's Eve
PH	2005-01-01	True	New Year's Day
PH	2005-01-20	True	Feast of the Sacrifice
PH	2005-02-09	False	Chinese New Year's Day
PH	2005-03-03	False	UN World Wildlife Day
PH	2005-03-20	False	March Equinox
PH	2005-03-24	True	Maundy Thursday
PH	2005-03-25	True	Good Friday
PH	2005-03-26	False	Holy Saturday
PH	2005-04-09	True	Day of Valor
PH	2005-05-01	True	Labor Day
PH	2005-05-08	False	Mother's Day
PH	2005-06-12	True	Independence Day
PH	2005-06-19	False	Father's Day
PH	2005-06-21	False	June Solstice
PH	2005-08-21	False	Ninoy Aquino Day
PH	2005-08-29	True	National Heroes' Day
PH	2005-09-22	False	September Equinox
PH	2005-11-01	False	All Saints' Day
PH	2005-11-02	False	All Souls' Day
PH	2005-11-02	True	Festival of Breaking the Fast
PH	2005-11-30	True	Bonifacio Day
PH	2005-12-05	False	Parents' Day
PH	2005-12-21	False	December Solstice
PH	2005-12-24	False	Christmas Eve
PH	2005-12-25	True	Christmas Day
PH	2005-12-30	True	Rizal Day
PH	2005-12-31	False	New Year's Eve
PH	2006-01-01	True	New Year's Day
PH	2006-01-09	True	Feast of the Sacrifice
PH	2006-01-29	False	Chinese New Year's Day
PH	2006-03-03	False	UN World Wildlife Day
PH	2006-03-20	False	March Equinox
PH	2006-04-09	True	Day of Valor
PH	2006-04-13	True	Maundy Thursday
PH	2006-04-14	True	Good Friday
PH	2006-04-15	False	Holy Saturday
PH	2006-05-01	True	Labor Day
PH	2006-05-14	False	Mother's Day
PH	2006-06-12	True	Independence Day
PH	2006-06-18	False	Father's Day
PH	2006-06-21	False	June Solstice
PH	2006-08-21	False	Ninoy Aquino Day
PH	2006-08-28	True	National Heroes' Day
PH	2006-09-23	False	September Equinox
PH	2006-10-23	True	Festival of Breaking the Fast
PH	2006-11-01	False	All Saints' Day
PH	2006-11-02	False	All Souls' Day
PH	2006-11-30	True	Bonifacio Day
PH	2006-12-04	False	Parents' Day
PH	2006-12-22	False	December Solstice
PH	2006-12-24	False	Christmas Eve
PH	2006-12-25	True	Christmas Day
PH	2006-12-30	True	Feast of the Sacrifice
PH	2006-12-30	True	Rizal Day
PH	2006-12-31	False	New Year's Eve
PH	2007-01-01	True	New Year's Day
PH	2007-02-18	False	Chinese New Year's Day
PH	2007-03-03	False	UN World Wildlife Day
PH	2007-03-21	False	March Equinox
PH	2007-04-05	True	Maundy Thursday
PH	2007-04-06	True	Good Friday
PH	2007-04-07	False	Holy Saturday
PH	2007-04-09	True	Day of Valor
PH	2007-05-01	True	Labor Day
PH	2007-05-13	False	Mother's Day
PH	2007-06-12	True	Independence Day
PH	2007-06-17	False	Father's Day
PH	2007-06-21	False	June Solstice
PH	2007-08-21	False	Ninoy Aquino Day
PH	2007-08-27	True	National Heroes' Day
PH	2007-09-23	False	September Equinox
PH	2007-10-12	True	Festival of Breaking the Fast
PH	2007-11-01	False	All Saints' Day
PH	2007-11-02	False	All Souls' Day
PH	2007-11-30	True	Bonifacio Day
PH	2007-12-03	False	Parents' Day
PH	2007-12-19	True	Feast of the Sacrifice
PH	2007-12-22	False	December Solstice
PH	2007-12-24	False	Christmas Eve
PH	2007-12-25	True	Christmas Day
PH	2007-12-30	True	Rizal Day
PH	2007-12-31	False	New Year's Eve
PH	2008-01-01	True	New Year's Day
PH	2008-02-07	False	Chinese New Year's Day
PH	2008-03-03	False	UN World Wildlife Day
PH	2008-03-20	False	March Equinox
PH	2008-03-20	True	Maundy Thursday
PH	2008-03-21	True	Good Friday
PH	2008-03-22	False	Holy Saturday
PH	2008-04-09	True	Day of Valor
PH	2008-05-01	True	Labor Day
PH	2008-05-11	False	Mother's Day
PH	2008-06-12	True	Independence Day
PH	2008-06-15	False	Father's Day
PH	2008-06-21	False	June Solstice
PH	2008-08-21	False	Ninoy Aquino Day
PH	2008-08-25	True	National Heroes' Day
PH	2008-09-22	False	September Equinox
PH	2008-10-01	True	Festival of Breaking the Fast
PH	2008-11-01	False	All Saints' Day
PH	2008-11-02	False	All Souls' Day
PH	2008-11-30	True	Bonifacio Day
PH	2008-12-01	False	Parents' Day
PH	2008-12-08	True	Feast of the Sacrifice
PH	2008-12-21	False	December Solstice
PH	2008-12-24	False	Christmas Eve
PH	2008-12-25	True	Christmas Day
PH	2008-12-30	True	Rizal Day
PH	2008-12-31	False	New Year's Eve
PH	2009-01-01	True	New Year's Day
PH	2009-01-26	False	Chinese New Year's Day
PH	2009-03-03	False	UN World Wildlife Day
PH	2009-03-20	False	March Equinox
PH	2009-04-09	True	Day of Valor
PH	2009-04-09	True	Maundy Thursday
PH	2009-04-10	True	Good Friday
PH	2009-04-11	False	Holy Saturday
PH	2009-05-01	True	Labor Day
PH	2009-05-10	False	Mother's Day
PH	2009-06-12	True	Independence Day
PH	2009-06-21	False	Father's Day
PH	2009-06-21	False	June Solstice
PH	2009-08-21	False	Ninoy Aquino Day
PH	2009-08-31	True	National Heroes' Day
PH	2009-09-20	True	Festival of Breaking the Fast
PH	2009-09-22	False	September Equinox
PH	2009-11-01	False	All Saints' Day
PH	2009-11-02	False	All Souls' Day
PH	2009-11-27	True	Feast of the Sacrifice
PH	2009-11-30	True	Bonifacio Day
PH	2009-12-07	False	Parents' Day
PH	2009-12-21	False	December Solstice
PH	2009-12-24	False	Christmas Eve
PH	2009-12-25	True	Christmas Day
PH	2009-12-30	True	Rizal Day
PH	2009-12-31	False	New Year's Eve
PH	2010-01-01	True	New Year's Day
PH	2010-02-14	False	Chinese New Year's Day
PH	2010-03-03	False	UN World Wildlife Day
PH	2010-03-20	False	March Equinox
PH	2010-04-01	True	Maundy Thursday
PH	2010-04-02	True	Good Friday
PH	2010-04-03	False	Holy Saturday
PH	2010-04-09	True	Day of Valor
PH	2010-05-01	True	Labor Day
PH	2010-05-09	False	Mother's Day
PH	2010-06-12	True	Independence Day
PH	2010-06-20	False	Father's Day
PH	2010-06-21	False	June Solstice
PH	2010-08-21	False	Ninoy Aquino Day
PH	2010-08-30	True	National Heroes' Day
PH	2010-09-09	True	Festival of Breaking the Fast
PH	2010-09-23	False	September Equinox
PH	2010-11-01	False	All Saints' Day
PH	2010-11-02	False	All Souls' Day
PH	2010-11-16	True	Feast of the Sacrifice
PH	2010-11-30	True	Bonifacio Day
PH	2010-12-06	False	Parents' Day
PH	2010-12-21	False	December Solstice
PH	2010-12-24	False	Christmas Eve
PH	2010-12-25	True	Christmas Day
PH	2010-12-30	True	Rizal Day
PH	2010-12-31	False	New Year's Eve
PH	2011-01-01	True	New Year's Day
PH	2011-02-03	False	Chinese New Year's Day
PH	2011-03-03	False	UN World Wildlife Day
PH	2011-03-20	False	March Equinox
PH	2011-04-09	True	Day of Valor
PH	2011-04-21	True	Maundy Thursday
PH	2011-04-22	True	Good Friday
PH	2011-04-23	False	Holy Saturday
PH	2011-05-01	True	Labor Day
PH	2011-05-08	False	Mother's Day
PH	2011-06-12	True	Independence Day
PH	2011-06-19	False	Father's Day
PH	2011-06-21	False	June Solstice
PH	2011-08-21	False	Ninoy Aquino Day
PH	2011-08-29	True	National Heroes' Day
PH	2011-08-30	True	Festival of Breaking the Fast
PH	2011-09-23	False	September Equinox
PH	2011-11-01	False	All Saints' Day
PH	2011-11-02	False	All Souls' Day
PH	2011-11-06	True	Feast of the Sacrifice
PH	2011-11-30	True	Bonifacio Day
PH	2011-12-05	False	Parents' Day
PH	2011-12-22	False	December Solstice
PH	2011-12-24	False	Christmas Eve
PH	2011-12-25	True	Christmas Day
PH	2011-12-30	True	Rizal Day
PH	2011-12-31	False	New Year's Eve
PH	2012-01-01	True	New Year's Day
PH	2012-01-23	False	Chinese New Year's Day
PH	2012-03-03	False	UN World Wildlife Day
PH	2012-03-20	False	March Equinox
PH	2012-04-05	True	Maundy Thursday
PH	2012-04-06	True	Good Friday
PH	2012-04-07	False	Holy Saturday
PH	2012-04-09	True	Day of Valor
PH	2012-05-01	True	Labor Day
PH	2012-05-13	False	Mother's Day
PH	2012-06-12	True	Independence Day
PH	2012-06-17	False	Father's Day
PH	2012-06-20	False	June Solstice
PH	2012-08-18	True	Festival of Breaking the Fast
PH	2012-08-21	False	Ninoy Aquino Day
PH	2012-08-27	True	National Heroes' Day
PH	2012-09-22	False	September Equinox
PH	2012-10-25	True	Feast of the Sacrifice
PH	2012-11-01	False	All Saints' Day
PH	2012-11-02	False	All Souls' Day
PH	2012-11-30	True	Bonifacio Day
PH	2012-12-03	False	Parents' Day
PH	2012-12-21	False	December Solstice
PH	2012-12-24	False	Christmas Eve
PH	2012-12-25	True	Christmas Day
PH	2012-12-30	True	Rizal Day
PH	2012-12-31	False	New Year's Eve
PH	2013-01-01	True	New Year's Day
PH	2013-02-10	False	Chinese New Year's Day
PH	2013-03-03	False	UN World Wildlife Day
PH	2013-03-20	False	March Equinox
PH	2013-03-28	True	Maundy Thursday
PH	2013-03-29	True	Good Friday
PH	2013-03-30	False	Holy Saturday
PH	2013-04-09	True	Day of Valor
PH	2013-05-01	True	Labor Day
PH	2013-05-12	False	Mother's Day
PH	2013-06-12	True	Independence Day
PH	2013-06-16	False	Father's Day
PH	2013-06-21	False	June Solstice
PH	2013-08-07	True	Festival of Breaking the Fast
PH	2013-08-21	False	Ninoy Aquino Day
PH	2013-08-26	True	National Heroes' Day
PH	2013-09-22	False	September Equinox
PH	2013-10-14	True	Feast of the Sacrifice
PH	2013-11-01	False	All Saints' Day
PH	2013-11-02	False	All Souls' Day
PH	2013-11-30	True	Bonifacio Day
PH	2013-12-02	False	Parents' Day
PH	2013-12-21	False	December Solstice
PH	2013-12-24	False	Christmas Eve
PH	2013-12-25	True	Christmas Day
PH	2013-12-30	True	Rizal Day
PH	2013-12-31	False	New Year's Eve
PH	2014-01-01	True	New Year's Day
PH	2014-01-31	False	Chinese New Year's Day
PH	2014-03-03	False	UN World Wildlife Day
PH	2014-03-20	False	March Equinox
PH	2014-04-09	True	Day of Valor
PH	2014-04-17	True	Maundy Thursday
PH	2014-04-18	True	Good Friday
PH	2014-04-19	False	Holy Saturday
PH	2014-05-01	True	Labor Day
PH	2014-05-11	False	Mother's Day
PH	2014-06-12	True	Independence Day
PH	2014-06-15	False	Father's Day
PH	2014-06-21	False	June Solstice
PH	2014-07-28	True	Festival of Breaking the Fast
PH	2014-08-21	False	Ninoy Aquino Day
PH	2014-08-25	True	National Heroes' Day
PH	2014-09-23	False	September Equinox
PH	2014-10-04	True	Feast of the Sacrifice
PH	2014-11-01	False	All Saints' Day
PH	2014-11-02	False	All Souls' Day
PH	2014-11-30	True	Bonifacio Day
PH	2014-12-01	False	Parents' Day
PH	2014-12-21	False	December Solstice
PH	2014-12-24	False	Christmas Eve
PH	2014-12-25	True	Christmas Day
PH	2014-12-30	True	Rizal Day
PH	2014-12-31	False	New Year's Eve
SG	2004-01-01	True	New Year's Day
SG	2004-01-22	True	Chinese New Year's Day
SG	2004-01-23	True	Second Day of the Chinese New Year
SG	2004-03-03	False	UN World Wildlife Day
SG	2004-03-20	False	March Equinox
SG	2004-04-09	True	Good Friday
SG	2004-05-01	True	Labor Day
SG	2004-05-09	False	Mother's Day
SG	2004-06-20	False	Father's Day
SG	2004-06-21	False	June Solstice
SG	2004-08-09	True	National Day
SG	2004-09-22	False	September Equinox
SG	2004-12-21	False	December Solstice
SG	2004-12-24	False	Christmas Eve
SG	2004-12-25	True	Christmas Day
SG	2004-12-31	False	New Year's Eve
SG	2005-01-01	True	New Year's Day
SG	2005-02-09	True	Chinese New Year's Day
SG	2005-02-10	True	Second Day of the Chinese New Year
SG	2005-03-03	False	UN World Wildlife Day
SG	2005-03-20	False	March Equinox
SG	2005-03-25	True	Good Friday
SG	2005-05-01	True	Labor Day
SG	2005-05-08	False	Mother's Day
SG	2005-06-19	False	Father's Day
SG	2005-06-21	False	June Solstice
SG	2005-08-09	True	National Day
SG	2005-09-22	False	September Equinox
SG	2005-12-21	False	December Solstice
SG	2005-12-24	False	Christmas Eve
SG	2005-12-25	True	Christmas Day
SG	2005-12-31	False	New Year's Eve
SG	2006-01-01	True	New Year's Day
SG	2006-01-29	True	Chinese New Year's Day
SG	2006-01-30	True	Second Day of the Chinese New Year
SG	2006-03-03	False	UN World Wildlife Day
SG	2006-03-20	False	March Equinox
SG	2006-04-14	True	Good Friday
SG	2006-05-01	True	Labor Day
SG	2006-05-14	False	Mother's Day
SG	2006-06-18	False	Father's Day
SG	2006-06-21	False	June Solstice
SG	2006-08-09	True	National Day
SG	2006-09-23	False	September Equinox
SG	2006-12-22	False	December Solstice
SG	2006-12-24	False	Christmas Eve
SG	2006-12-25	True	Christmas Day
SG	2006-12-31	False	New Year's Eve
SG	2007-01-01	True	New Year's Day
SG	2007-02-18	True	Chinese New Year's Day
SG	2007-02-19	True	Second Day of the Chinese New Year
SG	2007-03-03	False	UN World Wildlife Day
SG	2007-03-21	False	March Equinox
SG	2007-04-06	True	Good Friday
SG	2007-05-01	True	Labor Day
SG	2007-05-13	False	Mother's Day
SG	2007-06-17	False	Father's Day
SG	2007-06-21	False	June Solstice
SG	2007-08-09	True	National Day
SG	2007-09-23	False	September Equinox
SG	2007-12-22	False	December Solstice
SG	2007-12-24	False	Christmas Eve
SG	2007-12-25	True	Christmas Day
SG	2007-12-31	False	New Year's Eve
SG	2008-01-01	True	New Year's Day
SG	2008-02-07	True	Chinese New Year's Day
SG	2008-02-08	True	Second Day of the Chinese New Year
SG	2008-03-03	False	UN World Wildlife Day
SG	2008-03-20	False	March Equinox
SG	2008-03-21	True	Good Friday
SG	2008-05-01	True	Labor Day
SG	2008-05-11	False	Mother's Day
SG	2008-06-15	False	Father's Day
SG	2008-06-21	False	June Solstice
SG	2008-08-09	True	National Day
SG	2008-09-22	False	September Equinox
SG	2008-12-21	False	December Solstice
SG	2008-12-24	False	Christmas Eve
SG	2008-12-25	True	Christmas Day
SG	2008-12-31	False	New Year's Eve
SG	2009-01-01	True	New Year's Day
SG	2009-01-26	True	Chinese New Year's Day
SG	2009-01-27	True	Second Day of the Chinese New Year
SG	2009-03-03	False	UN World Wildlife Day
SG	2009-03-20	False	March Equinox
SG	2009-04-10	True	Good Friday
SG	2009-05-01	True	Labor Day
SG	2009-05-10	False	Mother's Day
SG	2009-06-21	False	Father's Day
SG	2009-06-21	False	June Solstice
SG	2009-08-09	True	National Day
SG	2009-09-22	False	September Equinox
SG	2009-12-21	False	December Solstice
SG	2009-12-24	False	Christmas Eve
SG	2009-12-25	True	Christmas Day
SG	2009-12-31	False	New Year's Eve
SG	2010-01-01	True	New Year's Day
SG	2010-02-14	True	Chinese New Year's Day
SG	2010-02-15	True	Second Day of the Chinese New Year
SG	2010-03-03	False	UN World Wildlife Day
SG	2010-03-20	False	March Equinox
SG	2010-04-02	True	Good Friday
SG	2010-05-01	True	Labor Day
SG	2010-05-09	False	Mother's Day
SG	2010-05-28	True	Vesak Day
SG	2010-06-20	False	Father's Day
SG	2010-06-21	False	June Solstice
SG	2010-08-09	True	National Day
SG	2010-09-10	True	Hari Raya Puasa
SG	2010-09-23	False	September Equinox
SG	2010-11-05	True	Deepavali
SG	2010-11-17	True	Hari Raya Haji
SG	2010-12-21	False	December Solstice
SG	2010-12-24	False	Christmas Eve
SG	2010-12-25	True	Christmas Day
SG	2010-12-31	False	New Year's Eve
SG	2011-01-01	True	New Year's Day
SG	2011-02-03	True	Chinese New Year's Day
SG	2011-02-04	True	Second Day of the Chinese New Year
SG	2011-03-03	False	UN World Wildlife Day
SG	2011-03-20	False	March Equinox
SG	2011-04-22	True	Good Friday
SG	2011-05-01	True	Labor Day
SG	2011-05-08	False	Mother's Day
SG	2011-05-17	True	Vesak Day
SG	2011-06-19	False	Father's Day
SG	2011-06-21	False	June Solstice
SG	2011-08-09	True	National Day
SG	2011-08-30	True	Hari Raya Puasa
SG	2011-09-23	False	September Equinox
SG	2011-10-26	True	Deepavali
SG	2011-11-06	True	Hari Raya Haji
SG	2011-12-22	False	December Solstice
SG	2011-12-24	False	Christmas Eve
SG	2011-12-25	True	Christmas Day
SG	2011-12-31	False	New Year's Eve
SG	2012-01-01	True	New Year's Day
SG	2012-01-23	True	Chinese New Year's Day
SG	2012-01-24	True	Second Day of the Chinese New Year
SG	2012-03-03	False	UN World Wildlife Day
SG	2012-03-20	False	March Equinox
SG	2012-04-06	True	Good Friday
SG	2012-05-01	True	Labor Day
SG	2012-05-05	True	Vesak Day
SG	2012-05-13	False	Mother's Day
SG	2012-06-17	False	Father's Day
SG	2012-06-20	False	June Solstice
SG	2012-08-09	True	National Day
SG	2012-08-19	True	Hari Raya Puasa
SG	2012-09-22	False	September Equinox
SG	2012-10-26	True	Hari Raya Haji
SG	2012-11-13	True	Deepavali
SG	2012-12-21	False	December Solstice
SG	2012-12-24	False	Christmas Eve
SG	2012-12-25	True	Christmas Day
SG	2012-12-31	False	New Year's Eve
SG	2013-01-01	True	New Year's Day
SG	2013-02-10	True	Chinese New Year's Day
SG	2013-02-11	True	Second Day of the Chinese New Year
SG	2013-03-03	False	UN World Wildlife Day
SG	2013-03-20	False	March Equinox
SG	2013-03-29	True	Good Friday
SG	2013-05-01	True	Labor Day
SG	2013-05-12	False	Mother's Day
SG	2013-05-24	True	Vesak Day
SG	2013-06-16	False	Father's Day
SG	2013-06-21	False	June Solstice
SG	2013-08-08	True	Hari Raya Puasa
SG	2013-08-09	True	National Day
SG	2013-09-22	False	September Equinox
SG	2013-10-15	True	Hari Raya Haji
SG	2013-11-02	True	Deepavali
SG	2013-12-21	False	December Solstice
SG	2013-12-24	False	Christmas Eve
SG	2013-12-25	True	Christmas Day
SG	2013-12-31	False	New Year's Eve
SG	2014-01-01	True	New Year's Day
SG	2014-01-31	True	Chinese New Year's Day
SG	2014-02-01	True	Second Day of the Chinese New Year
SG	2014-03-03	False	UN World Wildlife Day
SG	2014-03-20	False	March Equinox
SG	2014-04-18	True	Good Friday
SG	2014-05-01	True	Labor Day
SG	2014-05-11	False	Mother's Day
SG	2014-05-13	True	Vesak Day
SG	2014-06-15	False	Father's Day
SG	2014-06-21	False	June Solstice
SG	2014-07-28	True	Hari Raya Puasa
SG	2014-08-09	True	National Day
SG	2014-09-23	False	September Equinox
SG	2014-10-05	True	Hari Raya Haji
SG	2014-10-22	True	Deepavali
SG	2014-12-21	False	December Solstice
SG	2014-12-24	False	Christmas Eve
SG	2014-12-25	True	Christmas Day
SG	2014-12-31	False	New Year's Eve
KR	2004-01-01	True	New Year's Day
KR	2004-01-21	True	Korean New Year's Eve
KR	2004-01-22	True	Korean New Year's Day
KR	2004-01-23	True	Second Day of the Korean New Year
KR	2004-02-14	False	Valentine's Day
KR	2004-03-01	True	Independence Movement Day
KR	2004-03-03	False	UN World Wildlife Day
KR	2004-03-20	False	March Equinox
KR	2004-04-05	False	Arbor Day
KR	2004-05-01	False	Labor Day
KR	2004-05-05	True	Children's Day
KR	2004-05-08	False	Parents' Day
KR	2004-05-15	False	Teachers' Day
KR	2004-06-06	True	Memorial Day
KR	2004-06-21	False	June Solstice
KR	2004-07-17	False	Constitution Day
KR	2004-08-15	True	Liberation Day
KR	2004-09-22	False	September Equinox
KR	2004-10-01	False	Armed Forces Day
KR	2004-10-03	True	National Foundation Day
KR	2004-10-09	True	Hangul Day
KR	2004-12-21	False	December Solstice
KR	2004-12-24	False	Christmas Eve
KR	2004-12-25	True	Christmas Day
KR	2004-12-31	False	New Year's Eve
KR	2005-01-01	True	New Year's Day
KR	2005-02-08	True	Korean New Year's Eve
KR	2005-02-09	True	Korean New Year's Day
KR	2005-02-10	True	Second Day of the Korean New Year
KR	2005-02-14	False	Valentine's Day
KR	2005-03-01	True	Independence Movement Day
KR	2005-03-03	False	UN World Wildlife Day
KR	2005-03-20	False	March Equinox
KR	2005-04-05	False	Arbor Day
KR	2005-05-01	False	Labor Day
KR	2005-05-05	True	Children's Day
KR	2005-05-08	False	Parents' Day
KR	2005-05-15	False	Teachers' Day
KR	2005-06-06	True	Memorial Day
KR	2005-06-21	False	June Solstice
KR	2005-07-17	False	Constitution Day
KR	2005-08-15	True	Liberation Day
KR	2005-09-22	False	September Equinox
KR	2005-10-01	False	Armed Forces Day
KR	2005-10-03	True	National Foundation Day
KR	2005-10-09	True	Hangul Day
KR	2005-12-21	False	December Solstice
KR	2005-12-24	False	Christmas Eve
KR	2005-12-25	True	Christmas Day
KR	2005-12-31	False	New Year's Eve
KR	2006-01-01	True	New Year's Day
KR	2006-01-28	True	Korean New Year's Eve
KR	2006-01-29	True	Korean New Year's Day
KR	2006-01-30	True	Second Day of the Korean New Year
KR	2006-02-14	False	Valentine's Day
KR	2006-03-01	True	Independence Movement Day
KR	2006-03-03	False	UN World Wildlife Day
KR	2006-03-20	False	March Equinox
KR	2006-04-05	False	Arbor Day
KR	2006-05-01	False	Labor Day
KR	2006-05-05	True	Children's Day
KR	2006-05-08	False	Parents' Day
KR	2006-05-15	False	Teachers' Day
KR	2006-06-06	True	Memorial Day
KR	2006-06-21	False	June Solstice
KR	2006-07-17	False	Constitution Day
KR	2006-08-15	True	Liberation Day
KR	2006-09-23	False	September Equinox
KR	2006-10-01	False	Armed Forces Day
KR	2006-10-03	True	National Foundation Day
KR	2006-10-09	True	Hangul Day
KR	2006-12-22	False	December Solstice
KR	2006-12-24	False	Christmas Eve
KR	2006-12-25	True	Christmas Day
KR	2006-12-31	False	New Year's Eve
KR	2007-01-01	True	New Year's Day
KR	2007-02-14	False	Valentine's Day
KR	2007-02-17	True	Korean New Year's Eve
KR	2007-02-18	True	Korean New Year's Day
KR	2007-02-19	True	Second Day of the Korean New Year
KR	2007-03-01	True	Independence Movement Day
KR	2007-03-03	False	UN World Wildlife Day
KR	2007-03-21	False	March Equinox
KR	2007-04-05	False	Arbor Day
KR	2007-05-01	False	Labor Day
KR	2007-05-05	True	Children's Day
KR	2007-05-08	False	Parents' Day
KR	2007-05-15	False	Teachers' Day
KR	2007-06-06	True	Memorial Day
KR	2007-06-21	False	June Solstice
KR	2007-07-17	False	Constitution Day
KR	2007-08-15	True	Liberation Day
KR	2007-09-23	False	September Equinox
KR	2007-10-01	False	Armed Forces Day
KR	2007-10-03	True	National Foundation Day
KR	2007-10-09	True	Hangul Day
KR	2007-12-22	False	December Solstice
KR	2007-12-24	False	Christmas Eve
KR	2007-12-25	True	Christmas Day
KR	2007-12-31	False	New Year's Eve
KR	2008-01-01	True	New Year's Day
KR	2008-02-06	True	Korean New Year's Eve
KR	2008-02-07	True	Korean New Year's Day
KR	2008-02-08	True	Second Day of the Korean New Year
KR	2008-02-14	False	Valentine's Day
KR	2008-03-01	True	Independence Movement Day
KR	2008-03-03	False	UN World Wildlife Day
KR	2008-03-20	False	March Equinox
KR	2008-04-05	False	Arbor Day
KR	2008-05-01	False	Labor Day
KR	2008-05-05	True	Children's Day
KR	2008-05-08	False	Parents' Day
KR	2008-05-15	False	Teachers' Day
KR	2008-06-06	True	Memorial Day
KR	2008-06-21	False	June Solstice
KR	2008-07-17	False	Constitution Day
KR	2008-08-15	True	Liberation Day
KR	2008-09-22	False	September Equinox
KR	2008-10-01	False	Armed Forces Day
KR	2008-10-03	True	National Foundation Day
KR	2008-10-09	True	Hangul Day
KR	2008-12-21	False	December Solstice
KR	2008-12-24	False	Christmas Eve
KR	2008-12-25	True	Christmas Day
KR	2008-12-31	False	New Year's Eve
KR	2009-01-01	True	New Year's Day
KR	2009-01-25	True	Korean New Year's Eve
KR	2009-01-26	True	Korean New Year's Day
KR	2009-01-27	True	Second Day of the Korean New Year
KR	2009-02-14	False	Valentine's Day
KR	2009-03-01	True	Independence Movement Day
KR	2009-03-03	False	UN World Wildlife Day
KR	2009-03-20	False	March Equinox
KR	2009-04-05	False	Arbor Day
KR	2009-05-01	False	Labor Day
KR	2009-05-05	True	Children's Day
KR	2009-05-08	False	Parents' Day
KR	2009-05-15	False	Teachers' Day
KR	2009-06-06	True	Memorial Day
KR	2009-06-21	False	June Solstice
KR	2009-07-17	False	Constitution Day
KR	2009-08-15	True	Liberation Day
KR	2009-09-22	False	September Equinox
KR	2009-10-01	False	Armed Forces Day
KR	2009-10-03	True	National Foundation Day
KR	2009-10-09	True	Hangul Day
KR	2009-12-21	False	December Solstice
KR	2009-12-24	False	Christmas Eve
KR	2009-12-25	True	Christmas Day
KR	2009-12-31	False	New Year's Eve
KR	2010-01-01	True	New Year's Day
KR	2010-02-13	True	Korean New Year's Eve
KR	2010-02-14	True	Korean New Year's Day
KR	2010-02-14	False	Valentine's Day
KR	2010-02-15	True	Second Day of the Korean New Year
